Site_ID|Name|WGS84_Lat|WGS84_Lon|Commod_gp|Src_Rec_No|Record_tp|Country|State|Ref_no
12161624|Raglan Nickel Deposit|61.59|-74.29|Ni, Cu|10230121|Prospect|Canada|Quebec|4
12161625|Great Hill|41.58|-72.50|; Co, Ni|10216270|Past Producer|United States|Connecticut|4
12161626|Rocky Claims|45.34|-109.79|Ni; Co, Cu|10197438|Prospect|United States|Montana|4
12161627|Allen Nickel Prospect|44.76|-118.27|Ni|10224874|Prospect|United States|Oregon|4
12161628|Bell Nickel Mine|39.98|-117.90|Ni; Co|10197308|Prospect|United States|Nevada|4
12161629|Clarabelle|46.51|-81.05|Ni, Co, Ag, Au, Cu; PGE, Pd, Pt|10278729|Producer|Canada|Ontario|4
12161631|Shell Canyon|32.80|-116.01|Ni; Cu|10260582|Occurrence|United States|California|4
12161632|Majestic and Flora B Claims|45.50|-110.21|Pt; Ni|10245978|Prospect|United States|Montana|4
12161633|Katahdin Pyrrhotite Deposit|45.44|-69.19|S; pyrite, Ni, Cu, Co|10266977|Past Producer|United States|Maine|4
12161634|Unnamed Prospect|35.09|-116.90|Zn; As, Mo, Ni|10262375|Prospect|United States|California|4
12161635|George Scott|48.57|-122.14|Ni|10204611|Occurrence|United States|Washington|4
12161636|Enonkoski|61.99|28.00|Cu, Ni; Co|10158245|Producer|Finland||4
12161637|Rogozha|56.33|60.33|Ni|10158404|Occurrence|Russia||4
12161638|Geo. F. Beiber Property|44.77|-117.63|Ni; Cu|10200765|Occurrence|United States|Oregon|4
12161640|Red Hill and Copper Butte Claims|33.03|-116.55|Ni|10238032|Prospect|United States|California|4
12161642|Ruble Claims|39.40|-105.40|Be; Cu, feldspar, Ni|10215337|Past Producer|United States|Colorado|4
12161643|Davis Nickel Prospect|40.74|-105.19|Ni|10215364|Past Producer|United States|Colorado|4
12161644|Tsentralny|69.41|30.50|Cu, Ni; Zn|10207326|Producer|Russia||4
12161645|Nelson Case|44.22|-118.09|Cu; Au, Ni, Ag|10201277|Prospect|United States|Oregon|4
12161646|Wellgreen Nickel-Copper Project|62.49|-134.20|Ni; Cu|10255131|Producer|Canada||4
12161647|White Wonder|42.55|-123.35|silica; Cu, Ag, Au, Ni|10225986|Prospect|United States|Oregon|4
12161648|Telkala Mine|62.06|29.00|Cu, Ni|10255160|Producer|Finland||4
12161649|Voisey's Bay|56.49|-61.75|Co, Ni, Cu|10255172|Prospect|Canada||4
12161650|El Tecolote|29.89|-111.53|Zn; Bi, Ag, W, Ni, Cu, Mo, Pb|10206269|Past Producer|Mexico|Sonora|4
12161651|Beliel Group|45.08|-114.29|Cu; Co, Ni|10216973|Occurrence|United States|Idaho|4
12161653|Langmuir Mine|48.05|-81.34|Ni|10206178|Past Producer|Canada|Ontario|4
12161654|Limestone Creek Discovery|67.60|-149.38|Au; Ni, Pd|10209111|Prospect|United States|Alaska|4
12161656|Soab Mine|55.23|-90.40|Ni, Co, Cu; PGE, Au, Pt, Ag, Pd|10230222|Past Producer|Canada|Manitoba|4
12161657|Zulapa|48.26|-77.23|Cu, Ni|10230225|Prospect|Canada|Quebec|4
12161658|Cultus Mountain|48.43|-122.13|Ni; stone (crushed/broken)|10204485|Occurrence|United States|Washington|4
12161659|Leadwood Mine|37.85|-90.60|Pb, Cu, Zn; Cd, Ni, Co|10196883|Producer|United States|Missouri|4
12161660|Hilltop Keating Claim|44.93|-117.50|Au; Co, Cu, Ag, Ni|10224505|Prospect|United States|Oregon|4
12161661|Johnson Talc Mine|44.65|-72.62|; Co, Ni, talc|10227981|Past Producer|United States|Vermont|4
12161662|Shamrock Mine|42.59|-122.97|Mn; Co, Cu, Ni, Pt|10249569|Prospect|United States|Oregon|4
12161664|Chaiskoye Fields|57.16|110.41|Cu, Ni, Co|10231331|Occurrence|Russia||4
12161665|Squaw Creek|61.37|-145.30|Au; Zn, Ag, Ni, Pb|10234216|Prospect|United States|Alaska|4
12161666|Sopcha|67.91|32.71|Cu, Ni; Co, PGE|10230984|Producer|Russia||4
12161667|Borongan|11.49|125.25|Ni|10231369|Prospect|Philippines|Samar|4
12161668|Mwetaung Deposit No. 4|17.23|97.20|Ni|10231376|Occurrence|Myanmar||4
12161669|Djebel Touila|35.59|-1.10|; Cu, Ni|10256355|Occurrence|Algeria|Oran|4
12161671|Ile Art|-19.53|163.56|Ni, Co|10256358|Prospect|Territory of New Caledonia and Dependencies||4
12161672|Mount Keith|-27.71|120.53|Ni, Co|10256361|Producer|Australia|Western Australia|4
12161673|Impala Mines|-25.58|27.16|Pt, Cu, Co, Ni, Au; Ru, Rh, Ir, Pd, Os|10256366|Producer|South Africa||4
12161674|Lovnozersk Mine|68.96|33.08|Cu, Ni|10231420|Occurrence|Russia||4
12161675|Nicaro|20.69|-75.55|Ni|10230440|Producer|Cuba||4
12161676|Manibridge Mine|54.69|-98.83|; Cu, Ni|10230449|Producer|Canada|Manitoba|4
12161677|Martovo|49.99|41.33|Cu, Ni|10206924|Occurrence|Russia||4
12161678|Guri Kuq Including: See Alt Names|40.88|20.66|Ni, Fe; Co|10206943|Producer|Albania|Pogradec|4
12161679|Hambone|55.28|-98.34|Ni|10255342|Prospect|Canada|Manitoba|4
12161680|Spirit Mountain|61.30|-144.26|Ni; Co, Cu, PGE, Ag|10209859|Prospect|United States|Alaska|4
12161681|Bucko Lake Zone|54.88|-98.66|Ni, Co|10255346|Prospect|Canada|Manitoba|4
12161684|Madziwa|-17.04|31.66|Ni, Cu|10257203|Producer|Zimbabwe||4
12161685|Unnamed Nickel Prospect|35.03|-116.81|Ni|10237669|Prospect|United States|California|4
12161686|Friday Deposit|33.03|-116.56|Ni; Fe, Cu, Co|10237695|Prospect|United States|California|4
12161687|Bryant Prospect|37.31|-88.14|; Co, Ni, Zn|10242402|Prospect|United States|Kentucky|4
12161688|Kingston|-27.16|121.53|Ni|10255782|Prospect|Australia|Western Australia|4
12161689|Prony|-22.31|166.81|Co, Ni|10232147|Prospect|Territory of New Caledonia and Dependencies||4
12161690|Cape Newenham|58.63|-162.06|Cu, Ni, PGE, asbestos|10258811|Occurrence|United States|Alaska|4
12161692|Jesse Redd Prospect|37.06|-87.94|; Co, Fe, Ni, Mn|10194324|Occurrence|United States|Kentucky|4
12161694|Cikatova Deposit|42.88|20.86|; Ni|10231013|Producer|Serbia||4
12161696|Betty Baker Mine|36.84|-80.72|; Co, Cu, Au, Pb, Ag, Zn, S, Ni, Fe|10228272|Past Producer|United States|Virginia|4
12161697|Kotalahti|62.52|27.67|Cu, Ni, Co|10207003|Producer|Finland||4
12161698|Unknown|34.70|-92.58|Ni; talc|10235374|Prospect|United States|Arkansas|4
12161699|Roberts Pgm|62.19|-154.44|PGE; Cu, Ni, Ag, Co, Au|10209921|Occurrence|United States|Alaska|4
12161700|Copper Cliff South|46.45|-81.07|Ni, Co, Cu; Au, Pd, Ag, Pt, PGE|10230319|Producer|Canada|Ontario|4
12161701|North Soukeriioki|69.43|30.50|Ni|10207035|Occurrence|Russia||4
12161702|Revda Ni/Co|56.81|59.96|Ni; Co|10207062|Occurrence|Russia||4
12161704|Pipe Surface|55.48|-98.16|Co, Au, Ni, Pd, Ag, Pt, PGE|10230455|Producer|Canada|Manitoba|4
12161705|Moak Lake Deposit|55.93|-97.56|Ni, Ag, Au; Cu, Pd, PGE, Pt|10230458|Past Producer|Canada|Manitoba|4
12161706|Alvard|48.59|-121.37|Ni|10252562|Past Producer|United States|Washington|4
12161707|Huallatani-Milluni Tin Mines|-16.49|-68.33|; Pb, Ni, Sn, W, Ag|10255223|Producer|Bolivia|La Paz|4
12161708|Giant Nickel Mine|49.46|-121.52|; Co, Cu, Ni|10255362|Past Producer|Canada|British Columbia|4
12161709|Morro Do Engenho|-15.36|-51.71|Ni|10230865|Prospect|Brazil|Goias|4
12161710|Batamshinsk|50.56|58.26|Ni|10230867|Unknown|Kazakhstan||4
12161711|Alhambra Mine|32.71|-108.50|Ag, As, Co, U, Ni; Pb, Zn, Cu|10247152|Prospect|United States|New Mexico|4
12161712|Arnessjellet-Ballangen|63.49|9.50|Ni|10255038|Producer|Norway||4
12161713|Ridge Claim|35.47|-120.79|Cu; Au, Ni, Ag|10238157|Prospect|United States|California|4
12161714|Mackusick Nickel Prospect|37.09|-80.19|Ni; Co, Cu|10252364|Past Producer|United States|Virginia|4
12161715|Funter Bay|58.22|-134.85|Co, Cu, Ni; Au, Pb, Zn, Ag|10233788|Prospect|United States|Alaska|4
12161716|Santa Cruz|15.73|120.05|Ni|10230851|Prospect|Philippines||4
12161717|Montcalm|48.66|-82.08|Ni|10255092|Prospect|Canada|Ontario|4
12161718|Silverfields Teck|47.37|-79.67|Ag, Co, Ni, Cu|10255099|Past Producer|Canada|Ontario|4
12161720|Velma|47.44|-120.74|Hg; Au, Ni, Cu, Ag|10228042|Prospect|United States|Washington|4
12161721|Lonzo Reeds Prospect|42.57|-73.04|Cu, Ni|10194095|Occurrence|United States|Massachusetts|4
12161722|Central Ural Group|55.99|60.00|Ni|10230785|Producer|Russia||4
12161723|East Nos. 51-57 Claims|36.61|-114.16|Cu; Zn, Ni|10269942|Prospect|United States|Nevada|4
12161724|Hope|45.28|-110.57|Ni|10221723|Unknown|United States|Montana|4
12161725|Dick|47.76|-120.20|Ni; Co, Cu|10204098|Unknown|United States|Washington|4
12161726|Bear Placers, Inc.|42.22|-123.70|Au; Fe, PGE, Ni|10232275|Past Producer|United States|Oregon|4
12161727|Sunray Prospect|44.33|-117.59|Ni|10225351|Prospect|United States|Oregon|4
12161728|Ware Mine|37.43|-90.41|Co, Pb, Ni, Cu|10268371|Past Producer|United States|Missouri|4
12161729|Mount Prospect|41.83|-73.31|Ni|10240351|Prospect|United States|Connecticut|4
12161730|Taylor Nickel|32.17|-112.20|Ni, Fe|10283671|Occurrence|United States|Arizona|4
12161731|Yuanchiang Cu/Co Deposit|23.49|102.00|; Cu, Ni|10256380|Unknown|China|Yunnan|4
12161732|Lanfranki|-31.16|121.83|Ni|10231978|Producer|Australia|Western Australia|4
12161733|Givens Prospect|37.32|-88.23|; Co, Mn, diatomite, Ni, Zn|10266743|Past Producer|United States|Kentucky|4
12161734|Messina Platinum|-24.33|29.50|Pt, Cu, Ni, Au; Ir, Os, Pd, Ru, Rh|10232006|Producer|South Africa||4
12161736|Foster|-30.83|121.50|Ni|10232043|Producer|Australia|Western Australia|4
12161738|Riverside Prospect|44.16|-69.06|; Cu, Pb, Ni, pyrite, Ag|10267403|Unknown|United States|Maine|4
12161739|Prophecy-Perseverence|-20.83|121.20|Ni|10255819|Occurrence|Australia|Western Australia|4
12161740|Loma De Hierro|10.16|-67.12|Ni; Co, Fe|10254986|Prospect|Venezuela|Miranda|4
12161741|Combined Thompson Ni Operations|54.99|-100.00|Ni, Co, Cu|10255000|Producer|Canada|Manitoba|4
12161742|Buick Mine|37.60|-91.12|Pb, Ag, Zn, Cu, Co; Cd, Ni|10244067|Producer|United States|Missouri|4
12161743|Guanajibo|18.24|-67.00|Ni; Co|10255248|Prospect|United States||4
12161744|Inman Soapstone Prospect|34.72|-92.57|; Ni, talc|10235479|Prospect|United States|Arkansas|4
12161745|Shadro Mine|41.95|-123.63|Cu; Au, Ni|10238854|Prospect|United States|California|4
12161746|Dunsmuir|41.18|-122.29|Ni|10238281|Unknown|United States|California|4
12161747|Fecunis Mine|46.65|-81.35|Cu, Ni|10230396|Past Producer|Canada|Ontario|4
12161748|Kirovograd|48.49|32.30|Ni|10207069|Producer|Ukraine||4
12161749|Tocantinscnt|-14.54|-48.38|Ni, Co|10207075|Producer|Brazil|Goias|4
12161750|Chenzema Prosp|-7.09|37.58|; Co, Ni, Fe|10232170|Unknown|Tanzania|Morogoro|4
12161751|Fall Creek Copper|42.29|-123.76|; Cu, Au, Ag, Zn, Ni|10225288|Past Producer|United States|Oregon|4
12161754|Victory Mine|40.83|-117.52|Mn; Ag, Ni|10222363|Prospect|United States|Nevada|4
12161755|Old Glory Creek Gossan|65.85|-163.08|Pb; Au, Mo, Ni, Zn|10257365|Prospect|United States|Alaska|4
12161756|Trojan Mine|-17.32|31.33|Ni, Co, Cu|10232204|Producer|Zimbabwe||4
12161757|Nakety|-21.49|166.00|Ni, Co|10232222|Producer|Territory of New Caledonia and Dependencies||4
12161758|Boromo Greenstone Bonga|11.94|-2.74|Ni, Co, Au|10231637|Prospect|Burkina Faso||4
12161759|Bare Hills Copper Mine|39.37|-76.66|Cu; Co, Ni|10194383|Past Producer|United States|Maryland|4
12161760|Chagvan Mountain|58.70|-161.85|Cu, Ni, PGE, asbestos|10258708|Occurrence|United States|Alaska|4
12161761|Yakobi Island|57.97|-136.42|Cu, Ni, Co; Pd, Au, Pt, Ag|10233951|Prospect|United States|Alaska|4
12161762|Slana River A|63.05|-144.29|Cu; Au, Ni|10258732|Occurrence|United States|Alaska|4
12161763|Iron Mountain-Camp Ni-Cu Deposit|45.40|-110.07|Ni, Co, S, Cu|10221955|Prospect|United States|Montana|4
12161764|Hunt|-20.68|121.50|Ni|10263881|Producer|Australia|Western Australia|4
12161765|Congress Mine|48.22|-118.61|Ni; Co, Ag, Au|10252980|Occurrence|United States|Washington|4
12161766|Malott|48.25|-119.67|Cu; Mo, Zn, Ni, silica|10252995|Unknown|United States|Washington|4
12161767|Lucky Penny Prospect|42.00|-123.42|; Co, Cu, Ge, Ti, Ag, Ni, Au|10298212|Prospect|United States|Oregon|4
12161768|Mccollum|34.05|-85.39|Mn; Co, Ni|10305999|Unknown|United States|Georgia|4
12161769|Callahan|34.07|-85.32|Mn; Co, Ni|10306000|Unknown|United States|Georgia|4
12161773|Flangovoe|69.41|30.30|Ni|10280928|Occurrence|Russia||4
12161774|Lipovsk|57.44|61.16|Co, Ni|10303882|Producer|Russia||4
12161775|Sayak|46.89|77.35|Co; As, Ni|10255553|Occurrence|Kazakhstan||4
12161776|Limestone Creek Mouth|67.57|-149.38|Au; Ni, Ag, Pt|10281586|Prospect|United States|Alaska|4
12161777|Exmibal Mine and Refiner|16.49|-89.33|Ni, Co, Cu|10303914|Past Producer|Guatemala|Izabal|4
12161778|Niquelandia Codemin|-14.54|-48.38|Ni|10303916|Producer|Brazil|Goias|4
12161779|Rapi|-12.89|-74.00|; Co, Ni|10303947|Past Producer|Peru|Ayacucho|4
12161780|Pomalaa - Aneka Tambang|-3.99|121.00|Ni|10303842|Producer|Indonesia||4
12161781|Taimyr|69.54|88.33|Pt, Cu, Ni|10239436|Producer|Russia||4
12161782|East Fork|45.47|-114.13|Ni; Co|10242035|Unknown|United States|Idaho|4
12161783|Copper Cliff North|46.48|-81.06|Cu, Ni; Co, PGE, Pt, Ag, Pd, Au|10278652|Producer|Canada|Ontario|4
12161784|Kinne Deposit|39.08|-116.66|Ni|10271378|Past Producer|United States|Nevada|4
12161785|Prrenjas Mines (See Names)|41.09|20.53|Fe, Ni; Co|10231239|Producer|Albania|Pogradec|4
12161787|19 Mile Nickel Deposit|45.82|-112.35|Ni|10221728|Unknown|United States|Montana|4
12161788|Kammikivi|69.41|30.33|Ni; PGE|10230821|Occurrence|Russia||4
12161789|Knox|44.21|-69.26|Ni; S|10218827|Occurrence|United States|Maine|4
12161790|Key Lake Uranium Mine|57.18|-105.56|U, Co, Ni|10303407|Occurrence|Canada|Saskatchewan|4
12161791|Wingellina|-26.41|129.08|Ni|10305071|Prospect|Australia|Western Australia|4
12161792|Victor Nickel/Copper Deposit|46.29|-81.10|Ni, Cu; PGE|10240558|Prospect|Canada|Ontario|4
12161793|Halvala Mine|61.91|29.18|Cu, Ni|10303724|Producer|Finland||4
12161794|Zapadny|69.41|30.50|Cu, Ni|10303737|Producer|Russia||4
12161795|O & C Land|43.89|-122.96|Ni|10250521|Unknown|United States|Oregon|4
12161798|Larco Euboea Mines|38.49|23.75|Ni|10303745|Producer|Greece||4
12161800|Sablayan|13.06|121.15|Ni|10303763|Prospect|Philippines||4
12161801|Semiletka|69.41|30.33|Ni|10231436|Occurrence|Russia||4
12161803|Munali|-15.89|28.11|Ni|10231516|Prospect|Zambia|Southern|4
12161804|Many Old Mines & Prospects|36.73|-80.93|Cu; Co, Ni|10203572|Past Producer|United States|Virginia|4
12161805|Pickwick|47.49|-120.97|Cu; Au, Mo, Ni, Ag|10227692|Occurrence|United States|Washington|4
12161806|Atok|-24.26|29.85|Pd, Pt, Ni, Cu, Au; Ir, Rh|10231566|Producer|South Africa||4
12161807|Boulder Group|44.55|-118.62|Au; As, Ag, Co, Ni, Cu, Zn|10201357|Unknown|United States|Oregon|4
12161808|Onion Mountain Nickel Prospect|42.46|-123.57|Ni; Co, Cu|10225329|Prospect|United States|Oregon|4
12161809|Cobalt Prospect|42.14|-123.85|Cu; Co, Ni|10225340|Prospect|United States|Oregon|4
12161810|Wedza|-20.54|29.83|Pt, Cu, Ni; Pd|10257234|Prospect|Zimbabwe||4
12161812|Bishop Silver-Cobalt Mines|37.14|-118.54|Ag; Co, Ni, Au, Zn, Cu|10236541|Prospect|United States|California|4
12161813|Rendu Inlet S.E.|58.91|-136.64|Cu; Co, Ni|10258223|Occurrence|United States|Alaska|4
12161814|Gasquet Mountain|41.87|-123.98|Ni|10235514|Unknown|United States|California|4
12161815|Rajpura-Dariba, Udaipur Distict|27.16|76.38|Cu, Pb, Zn, Sb, As, Ag, Cd; Co, Ni|10256718|Producer|India|Rajasthan|4
12161816|United Nickel Group|36.62|-114.14|Ni|10197903|Occurrence|United States|Nevada|4
12161817|Crean Hill Mine|46.42|-81.35|Ni, Cu; Co, Au, Ag, Pt, Pd, PGE|10303270|Producer|Canada|Ontario|4
12161818|Mc Creedy West|46.63|-81.40|Ni, Co, Cu; PGE, Pt|10255625|Producer|Canada|Ontario|4
12161819|Frood|46.52|-81.00|Co, Pt, Ni, Cu, Au, Ag; PGE, Pd|10255626|Producer|Canada|Ontario|4
12161820|Mine La Motte|37.61|-90.28|Pb, Ni, Zn, Cu, Ag, Co|60001717|Past Producer|United States|Missouri|4
12161821|Eagle Project|46.74|-87.89|Ni, Cu|10400290|Prospect|United States|Michigan|4
12161822|Ugdyrinsky|49.91|111.83|Co, Ni, Sn, W|10279683|Unknown|Russia||4
12161823|Thierry|51.49|-90.34|Cu, Au, Ag, Ni|10303461|Past Producer|Canada|Ontario|4
12161825|Ishkinina|51.46|58.28|Co; As, Ni|10304048|Occurrence|Russia||4
12161826|Victor|-31.19|121.23|Ni|10255735|Producer|Australia|Western Australia|4
12161827|Monte Cristo|34.06|-112.57|Cu, Ag, Au, Ni, Fe|10283899|Past Producer|United States|Arizona|4
12161828|Slana River B|63.07|-144.36|Cu; Au, Ni|10258457|Occurrence|United States|Alaska|4
12161829|Alaska Chief|58.43|-136.09|Co, Cu, Au, Zn, Ag, Ni|10258464|Prospect|United States|Alaska|4
12161830|Surigao Nickel Project|9.51|125.37|; Co, Fe, Ni|10280185|Producer|Philippines||4
12161831|Madziwa Mine|-16.99|31.66|Ni, Cu|10304990|Past Producer|Zimbabwe||4
12161832|Knight Group Magnetite-Hematite|32.11|-112.49|; Cu, V, Zr, Ti, Ni, Fe|10283207|Occurrence|United States|Arizona|4
12161833|Hardy-Boundary|46.37|-81.38|Ni, Cu|10303367|Past Producer|Canada|Ontario|4
12161834|Juneau Lake|50.36|-87.98|Ni, Cu|10303385|Prospect|Canada|Ontario|4
12161835|Mochiang Ni/Au/Hg Deposit|23.49|101.50|; Au, Ni, Hg|10280204|Unknown|China|Yunnan|4
12161836|Lengshuiqing Nickel Mine|26.79|101.57|Ni|10305011|Producer|China|Sichuan [Szechwan]|4
12161837|Diamond Springs|39.62|-121.06|Ni|10236757|Unknown|United States|California|4
12161838|Keystone|47.44|-120.98|Hg; Au, Ni|10253128|Prospect|United States|Washington|4
12161839|Lovelock Mine|39.99|-117.91|Ni; Co, U|10246349|Prospect|United States|Nevada|4
12161840|Huangshandong Copper Deposit|42.28|94.73|Cu, Ni|10255859|Unknown|China|Xinjiang|4
12161841|Chaya|57.16|110.41|Ni|10254915|Occurrence|Russia||4
12161842|Texmont|48.15|-81.20|Ni|10254926|Past Producer|Canada|Ontario|4
12161843|First Out|45.50|-110.51|Ag; Co, Ni|10245724|Unknown|United States|Montana|4
12161844|Wallingford Prospect|37.33|-88.05|; Co, Mn, Zn, Ni|10242867|Occurrence|United States|Kentucky|4
12161845|Troy Dike|48.37|-115.91|Ni|10245799|Unknown|United States|Montana|4
12161846|Minago Nickel Deposit|54.33|-99.28|Ni, Cu|10239992|Prospect|Canada|Manitoba|4
12161847|Chibaisong Copper Deposit|41.70|125.88|Cu, Ni|10264094|Unknown|China|Jilin [Kirin]|4
12161848|St. Stephen|45.22|-67.30|Ni, Cu|10230592|Prospect|Canada|New Brunswick|4
12161849|Ely District (Robinson)|39.25|-114.99|Cu, Au; Pt, Ni, Pd|60001650|Producer|United States|Nevada|4
12161850|Orsk Group|51.24|58.50|Ni|10279576|Producer|Russia||4
12161851|Mayak|69.56|88.44|Pt, Cu, Ni; Co, Au, Pd, REE|10303827|Unknown|Russia||4
12161852|Phoenix Mine|40.09|-75.52|; Sb, As, Co, Zn, Ag, Mo, Pb, Cu, Cd, Ni|10250601|Past Producer|United States|Pennsylvania|4
12161853|Duke-Warner Pit|34.72|-92.56|; Ni, talc|10283988|Prospect|United States|Arkansas|4
12161854|Plateau Cajabanes Nickel - Cobalt District|22.00|-83.99|Ni, Co|60001678|Occurrence|Cuba|Pinar Del Rio|4
12161855|Mount Edwards|-31.46|121.53|Ni|10231576|Producer|Australia|Western Australia|4
12161856|Bull Lake Prospect|48.24|-115.81|Ni|10221705|Unknown|United States|Montana|4
12161857|Copper City Group|42.40|-124.04|; Co, Cu, Fe, Au, Ni|10200711|Past Producer|United States|Oregon|4
12161858|Central Bore|-28.74|121.83|Ni|10231600|Prospect|Australia|Western Australia|4
12161859|Dordie North|-31.58|121.66|Ni|10280389|Prospect|Australia|Western Australia|4
12161860|Canwell Glacier|63.32|-145.62|Cu; asbestos, PGE, Co, Au, Ni|10282918|Occurrence|United States|Alaska|4
12161861|Onaping/Craig|46.63|-81.38|Co, Au, Pd, Cu, Pt, Ir, Ni, Ag, Ru, Rh|10303138|Producer|Canada|Ontario|4
12161862|Kambalda - St. Ives - Tramway|-30.19|121.64|Cu, Ni, Co|60001802|Producer|Australia|Western Australia|4
12161863|Unnamed|61.73|-146.98|Cu, Ni|10258348|Prospect|United States|Alaska|4
12161864|Eight Dollar Mountain|42.24|-123.65|Ni|10298302|Prospect|United States|Oregon|4
12161865|Expo Ungava|61.54|-73.46|Ni, Cu; Pd, Pt|10279053|Prospect|Canada|Quebec|4
12161866|Bessie|57.93|-136.37|Ni; Cu|10234034|Prospect|United States|Alaska|4
12161867|Butte Creek Ultramafic|63.02|-147.76|Ni; Co, Cu, Pt|10234042|Occurrence|United States|Alaska|4
12161868|Ontario|47.42|-120.72|Au; Co, Cu, Ni|10253015|Prospect|United States|Washington|4
12161869|Little Chief|48.03|-121.54|Cu; Co, Au, Ag, Ni|10253412|Prospect|United States|Washington|4
12161870|Sukinda|21.49|85.66|Ni; Co|10231147|Prospect|India|Orissa|4
12161871|Selebi/Phikwe|-22.00|27.83|Cu, Ni, Co|10256133|Producer|Botswana||4
12161872|Blue Bird|47.90|-121.43|Au; Cu, Ag, Ni|10229021|Prospect|United States|Washington|4
12161873|Gibellini Mine|39.20|-116.08|; Ba, Mn, Ni, Zn, V, Mo, Fe, Co, Ca, Cu|10197878|Prospect|United States|Nevada|4
12161874|Nyud-Poaz|67.91|32.71|Cu, Ni; Co|10232359|Unknown|Russia||4
12161875|Bluff Prospect|42.31|-123.66|Fe; Co, Cu, Ni|10225453|Occurrence|United States|Oregon|4
12161876|Gray Butte|42.47|-124.05|Ni; Co|10225466|Occurrence|United States|Oregon|4
12161877|Wolf Creek Nickel Deposit|45.07|-112.38|Ni|10269676|Occurrence|United States|Montana|4
12161878|Eagle District Prospect|64.79|-141.20|; Au, Ni, Co|60001556|Occurrence|United States|Alaska|4
12161879|Fredericktown Deposits|37.54|-90.27|Pb; Co, Cu, Ni, Zn|60001557|Past Producer|United States|Missouri|4
12161880|Berenguela District|-17.28|-69.21|Ag, Cd, Cu; Co, Ni, Sb, As, Zn, Pb, Bi|60001594|Producer|Bolivia|La Paz|4
